age,signup_channel,device_type,location,browsing_time_minutes,referral_code_used,cart_value,recommended_discount
37,Email,Mobile,Metro,53,0,1991,5
26,Social,Tablet,Rural,2,0,740,5
19,Social,Mobile,Urban,16,0,1714,5
54,Referral,Desktop,Urban,1,0,1584,0
18,Email,Tablet,Rural,6,0,1858,5
21,Social,Desktop,Metro,1,0,1844,0
53,Referral,Desktop,Metro,9,1,1979,0
42,Referral,Desktop,Metro,6,0,1050,0
20,Social,Mobile,Rural,9,1,1431,5
26,Email,Tablet,Rural,11,0,1456,5
39,Referral,Mobile,Metro,9,1,312,10
40,Email,Mobile,Metro,3,0,1659,0
29,Email,Tablet,Metro,18,0,289,5
27,Referral,Tablet,Rural,8,0,1113,5
51,Social,Tablet,Rural,6,1,283,10
27,Email,Tablet,Urban,43,0,1337,5
47,Ads,Mobile,Metro,3,0,192,15
39,Social,Tablet,Metro,7,1,1531,0
23,Referral,Tablet,Urban,11,0,1743,0
19,Ads,Tablet,Metro,1,0,815,15
47,Email,Desktop,Urban,4,1,1399,0
19,Social,Tablet,Rural,16,1,1101,5
49,Ads,Tablet,Urban,2,0,1157,15
59,Social,Mobile,Urban,6,1,1906,0
33,Email,Desktop,Rural,9,0,918,5
29,Social,Mobile,Metro,11,0,344,0
18,Ads,Desktop,Urban,13,1,1762,15
25,Social,Mobile,Urban,20,0,1895,5
30,Referral,Mobile,Metro,4,0,1432,0
32,Referral,Tablet,Urban,12,1,1777,0
25,Ads,Tablet,Rural,13,0,804,15
27,Social,Desktop,Urban,3,0,1540,0
22,Ads,Desktop,Metro,34,0,1503,5
36,Social,Desktop,Metro,20,0,149,5
55,Email,Tablet,Urban,3,0,338,0
28,Referral,Mobile,Metro,11,0,1358,0
37,Email,Desktop,Metro,12,1,418,10
37,Social,Tablet,Urban,5,1,661,0
38,Email,Tablet,Urban,19,0,1216,5
35,Ads,Mobile,Metro,11,0,859,15
27,Ads,Mobile,Urban,10,0,429,15
51,Social,Tablet,Rural,2,0,1543,5
43,Referral,Mobile,Urban,5,0,1585,0
47,Ads,Mobile,Metro,5,0,1465,15
26,Referral,Tablet,Rural,13,0,341,5
48,Social,Desktop,Metro,9,0,708,0
59,Referral,Desktop,Metro,0,1,1599,0
21,Social,Tablet,Rural,3,0,711,5
23,Email,Desktop,Urban,6,0,1122,0
31,Social,Tablet,Metro,13,0,1607,0
21,Email,Tablet,Urban,13,0,1045,0
43,Social,Mobile,Urban,6,0,1548,0
56,Ads,Desktop,Rural,1,0,965,15
34,Ads,Tablet,Metro,3,0,1350,15
36,Referral,Desktop,Rural,2,1,254,10
23,Social,Desktop,Rural,15,1,641,5
46,Social,Desktop,Metro,1,0,259,0
28,Social,Tablet,Metro,6,0,1334,0
33,Referral,Mobile,Rural,11,0,889,5
47,Ads,Desktop,Rural,33,0,1848,5
42,Social,Tablet,Rural,71,0,1704,5
57,Referral,Desktop,Metro,30,0,1784,5
28,Social,Mobile,Metro,12,0,588,0
24,Email,Desktop,Rural,13,0,1379,5
43,Social,Tablet,Metro,14,0,155,0
39,Email,Desktop,Metro,19,0,951,5
42,Referral,Desktop,Metro,30,1,1865,5
36,Referral,Desktop,Urban,5,1,1282,0
48,Ads,Mobile,Urban,5,0,968,15
43,Social,Desktop,Rural,6,0,1065,5
59,Referral,Tablet,Urban,10,0,1218,0
58,Ads,Desktop,Rural,14,0,1362,15
53,Social,Desktop,Rural,20,0,782,5
40,Referral,Desktop,Metro,6,0,315,0
30,Email,Mobile,Rural,4,0,1561,5
42,Referral,Tablet,Rural,40,0,1881,5
19,Email,Desktop,Rural,2,1,245,10
19,Ads,Tablet,Rural,2,0,1631,15
33,Ads,Tablet,Metro,12,0,1920,15
26,Social,Mobile,Metro,1,0,223,0
45,Social,Tablet,Rural,5,0,1824,5
30,Social,Desktop,Urban,3,0,918,0
52,Ads,Mobile,Urban,1,1,431,10
58,Email,Mobile,Rural,8,1,1391,5
30,Social,Tablet,Metro,4,0,704,0
48,Social,Mobile,Rural,6,0,288,5
38,Ads,Tablet,Rural,2,0,1706,15
49,Email,Tablet,Metro,14,1,243,10
51,Referral,Mobile,Urban,3,1,1251,0
25,Social,Desktop,Rural,4,0,1647,5
58,Referral,Tablet,Metro,2,1,929,0
19,Referral,Mobile,Metro,5,0,824,0
55,Social,Mobile,Rural,6,0,1485,5
49,Ads,Tablet,Metro,7,0,1695,15
57,Social,Tablet,Rural,34,0,948,5
45,Email,Tablet,Urban,23,1,1919,5
54,Email,Tablet,Rural,9,0,931,5
58,Social,Desktop,Urban,0,1,706,0
18,Referral,Desktop,Metro,9,1,171,10
58,Email,Desktop,Rural,0,1,721,5
27,Email,Desktop,Metro,12,0,1045,0
21,Social,Mobile,Rural,4,1,1405,5
52,Social,Tablet,Metro,18,0,1547,5
27,Ads,Mobile,Urban,28,1,538,5
28,Social,Mobile,Rural,5,0,1747,5
31,Social,Desktop,Metro,6,0,258,0
55,Email,Mobile,Rural,8,1,1846,5
29,Email,Desktop,Rural,2,1,1374,5
34,Email,Tablet,Urban,26,1,1450,5
33,Referral,Desktop,Metro,5,0,724,0
52,Email,Tablet,Rural,1,0,1640,5
19,Email,Desktop,Rural,14,0,1776,5
28,Social,Mobile,Rural,2,0,1013,5
58,Ads,Mobile,Rural,1,0,437,15
20,Email,Desktop,Rural,8,0,854,5
46,Ads,Tablet,Metro,11,1,1754,15
35,Email,Tablet,Rural,8,1,1941,5
37,Email,Desktop,Rural,10,0,1763,5
31,Ads,Mobile,Rural,1,0,1207,15
51,Social,Tablet,Metro,6,0,1879,0
48,Email,Desktop,Rural,4,0,1236,5
57,Ads,Tablet,Rural,36,1,1082,5
59,Email,Mobile,Urban,0,0,775,0
35,Referral,Tablet,Urban,3,0,468,0
47,Referral,Desktop,Rural,28,0,726,5
42,Referral,Tablet,Rural,41,1,1227,5
36,Referral,Tablet,Urban,17,1,1303,5
25,Social,Mobile,Metro,0,1,1412,0
45,Referral,Mobile,Metro,8,0,1571,0
25,Ads,Mobile,Urban,5,0,1355,15
48,Email,Mobile,Rural,16,0,1448,5
20,Ads,Desktop,Urban,0,0,1475,15
20,Referral,Tablet,Metro,2,0,1068,0
39,Social,Tablet,Urban,6,1,769,0
34,Referral,Tablet,Metro,1,0,1731,0
53,Referral,Tablet,Rural,11,0,1354,5
34,Social,Desktop,Rural,17,1,423,10
31,Social,Mobile,Rural,12,0,889,5
26,Social,Tablet,Metro,5,0,926,0
47,Social,Tablet,Urban,21,0,363,5
38,Social,Mobile,Rural,1,1,549,5
29,Social,Mobile,Metro,3,0,648,0
54,Email,Tablet,Rural,6,0,1734,5
49,Referral,Mobile,Urban,0,1,1864,0
28,Referral,Tablet,Rural,1,0,1435,5
37,Social,Tablet,Metro,5,1,1312,0
52,Ads,Tablet,Metro,28,0,1721,5
28,Social,Tablet,Rural,23,0,164,5
25,Email,Tablet,Rural,6,0,1738,5
21,Ads,Tablet,Metro,1,0,525,15
44,Email,Mobile,Rural,1,0,723,5
57,Ads,Desktop,Rural,4,0,452,15
55,Ads,Desktop,Rural,2,0,1044,15
47,Social,Tablet,Urban,0,0,679,0
44,Email,Mobile,Urban,11,0,1107,0
38,Ads,Tablet,Urban,8,1,1260,15
37,Email,Mobile,Rural,3,0,235,5
21,Social,Tablet,Metro,15,0,1437,0
28,Social,Tablet,Rural,14,0,1110,5
30,Social,Desktop,Rural,6,0,825,5
26,Social,Mobile,Urban,1,1,1620,0
21,Referral,Mobile,Metro,25,1,1997,5
29,Ads,Desktop,Urban,11,1,852,15
26,Referral,Desktop,Metro,2,0,409,0
30,Social,Desktop,Rural,9,0,1720,5
43,Ads,Desktop,Rural,5,0,1683,15
55,Ads,Mobile,Rural,10,0,1561,15
59,Email,Mobile,Metro,6,1,1484,0
30,Social,Desktop,Urban,6,1,255,10
56,Referral,Tablet,Urban,13,0,1736,0
45,Email,Tablet,Urban,9,0,1061,0
36,Ads,Tablet,Metro,0,0,465,15
41,Referral,Tablet,Metro,0,1,1204,0
36,Social,Mobile,Rural,3,0,1763,5
30,Referral,Mobile,Urban,5,0,1794,0
30,Referral,Mobile,Metro,3,1,1360,0
45,Referral,Tablet,Urban,10,1,1520,0
19,Email,Desktop,Urban,2,0,1182,0
27,Ads,Tablet,Metro,12,0,1360,15
39,Referral,Mobile,Metro,14,1,1633,0
30,Ads,Tablet,Rural,1,0,437,15
26,Email,Desktop,Rural,10,1,571,5
50,Social,Desktop,Rural,32,0,1538,5
31,Social,Tablet,Urban,2,1,388,10
37,Referral,Mobile,Urban,24,1,473,10
32,Email,Mobile,Rural,9,1,1432,5
49,Social,Mobile,Urban,8,0,1730,0
50,Email,Tablet,Urban,0,0,1245,0
34,Email,Mobile,Urban,13,0,446,0
41,Referral,Tablet,Urban,6,1,732,0
47,Referral,Mobile,Metro,12,0,135,0
30,Email,Desktop,Metro,16,0,824,5
33,Email,Desktop,Rural,7,0,1576,5
19,Referral,Mobile,Rural,3,1,558,5
34,Email,Tablet,Urban,1,1,1349,0
49,Referral,Mobile,Urban,1,1,990,0
25,Ads,Tablet,Metro,20,0,901,5
20,Email,Desktop,Urban,1,1,1500,0
29,Referral,Tablet,Urban,4,0,1696,0
37,Email,Mobile,Rural,4,1,1311,5
33,Referral,Desktop,Urban,20,0,1875,5
31,Email,Tablet,Metro,6,0,1126,0
33,Social,Tablet,Urban,56,0,105,5
50,Social,Desktop,Urban,13,0,1527,0
47,Email,Mobile,Urban,19,0,1895,5
29,Social,Desktop,Urban,1,0,712,0
32,Email,Mobile,Urban,2,0,408,0
35,Email,Mobile,Metro,1,0,458,0
45,Ads,Tablet,Rural,6,0,1962,15
40,Ads,Mobile,Urban,12,1,1057,15
31,Social,Mobile,Rural,1,1,607,5
47,Ads,Desktop,Rural,1,1,564,15
50,Ads,Desktop,Metro,9,0,1801,15
32,Email,Mobile,Rural,2,1,775,5
24,Referral,Tablet,Urban,6,1,901,0
32,Email,Desktop,Urban,0,0,617,0
59,Ads,Tablet,Urban,11,0,1098,15
55,Email,Desktop,Urban,7,0,483,0
28,Social,Desktop,Metro,10,0,1061,0
46,Referral,Mobile,Rural,3,1,589,5
48,Ads,Desktop,Metro,3,0,638,15
42,Ads,Desktop,Rural,16,0,650,5
41,Email,Tablet,Metro,12,0,1612,0
36,Email,Desktop,Metro,8,0,1430,0
19,Email,Desktop,Metro,9,1,1398,0
39,Email,Tablet,Urban,0,0,707,0
37,Ads,Mobile,Urban,19,0,1979,5
50,Email,Mobile,Metro,14,0,261,0
25,Ads,Desktop,Rural,8,0,700,15
42,Email,Desktop,Rural,25,1,1370,5
26,Referral,Tablet,Urban,1,1,1659,0
51,Referral,Mobile,Metro,11,0,764,0
40,Email,Mobile,Urban,32,0,943,5
22,Email,Mobile,Urban,3,0,961,0
42,Social,Tablet,Urban,0,0,342,0
25,Referral,Tablet,Metro,13,0,1833,0
33,Ads,Tablet,Metro,0,0,129,15
32,Referral,Desktop,Urban,20,1,580,5
18,Ads,Mobile,Metro,0,0,1842,15
39,Email,Desktop,Rural,10,1,320,10
20,Referral,Desktop,Rural,4,0,1689,5
55,Referral,Tablet,Urban,2,0,470,0
31,Social,Mobile,Rural,22,0,1201,5
53,Social,Desktop,Urban,13,0,219,0
35,Referral,Mobile,Urban,4,0,1916,0
58,Referral,Desktop,Urban,3,1,1872,0
35,Referral,Tablet,Metro,13,0,609,0
20,Ads,Desktop,Metro,18,0,1896,5
27,Email,Tablet,Metro,12,1,613,0
56,Social,Mobile,Metro,10,0,1490,0
18,Email,Desktop,Urban,2,0,1203,0
44,Social,Desktop,Metro,19,1,1482,5
44,Social,Tablet,Rural,13,0,290,5
28,Social,Tablet,Rural,7,0,1759,5
22,Referral,Mobile,Metro,7,0,1817,0
24,Social,Tablet,Rural,8,0,1759,5
36,Email,Mobile,Rural,17,0,1140,5
46,Social,Desktop,Metro,13,1,130,10
32,Email,Mobile,Urban,19,0,996,5
52,Social,Mobile,Urban,7,0,1257,0
54,Social,Mobile,Urban,9,0,1346,0
29,Referral,Desktop,Metro,19,1,1193,5
47,Email,Desktop,Urban,2,1,1927,0
37,Social,Tablet,Urban,5,0,491,0
54,Social,Mobile,Rural,9,1,1216,5
20,Email,Desktop,Urban,24,0,1196,5
26,Social,Mobile,Metro,0,0,1261,0
58,Ads,Mobile,Urban,2,1,123,10
56,Referral,Mobile,Rural,2,0,546,5
43,Email,Desktop,Rural,3,1,267,10
19,Referral,Mobile,Rural,3,0,869,5
40,Ads,Mobile,Rural,8,1,1399,15
40,Ads,Tablet,Urban,21,0,388,5
38,Ads,Mobile,Rural,10,1,1137,15
33,Email,Tablet,Rural,2,0,1603,5
26,Ads,Mobile,Rural,19,0,537,5
30,Email,Tablet,Urban,9,0,154,0
45,Email,Desktop,Metro,2,1,1416,0
44,Social,Desktop,Rural,4,0,827,5
34,Email,Mobile,Rural,15,0,1484,5
55,Ads,Tablet,Rural,13,1,183,10
53,Email,Desktop,Urban,8,0,468,0
18,Email,Mobile,Urban,1,0,1284,0
35,Referral,Mobile,Rural,16,1,995,5
26,Ads,Tablet,Metro,3,0,405,15
30,Email,Tablet,Rural,14,1,1599,5
57,Social,Mobile,Metro,10,0,1582,0
32,Email,Tablet,Metro,3,0,1863,0
21,Email,Tablet,Urban,2,0,1719,0
50,Referral,Desktop,Urban,1,1,809,0
41,Ads,Tablet,Urban,2,1,299,10
53,Ads,Mobile,Metro,1,0,434,15
58,Social,Tablet,Metro,9,0,1465,0
27,Social,Mobile,Metro,9,0,278,0
53,Social,Mobile,Urban,8,1,549,0
37,Email,Tablet,Urban,10,0,1824,0
58,Email,Tablet,Urban,16,0,1279,5
28,Social,Tablet,Rural,24,1,839,5
29,Ads,Desktop,Metro,2,1,967,15
35,Ads,Desktop,Metro,8,0,1295,15
47,Social,Tablet,Rural,0,1,1077,5
54,Referral,Mobile,Metro,1,1,1519,0
37,Ads,Tablet,Metro,10,1,1334,15
42,Ads,Desktop,Rural,6,0,1692,15
29,Social,Desktop,Metro,14,0,765,0
38,Ads,Tablet,Urban,5,1,124,10
42,Email,Mobile,Rural,1,0,575,5
28,Email,Mobile,Metro,20,0,882,5
26,Ads,Desktop,Urban,0,0,301,15
42,Email,Desktop,Metro,2,0,1994,0
52,Referral,Desktop,Rural,3,0,709,5
49,Ads,Mobile,Urban,53,1,688,5
31,Social,Desktop,Metro,5,0,1587,0
18,Email,Desktop,Rural,6,0,536,5
34,Referral,Mobile,Metro,14,0,971,0
42,Referral,Desktop,Metro,10,0,1602,0
25,Email,Desktop,Urban,18,0,1956,5
22,Referral,Tablet,Metro,6,1,1492,0
22,Ads,Desktop,Rural,35,0,1502,5
58,Referral,Tablet,Rural,15,0,210,5
52,Email,Desktop,Urban,5,1,222,10
36,Referral,Desktop,Urban,4,0,153,0
40,Email,Tablet,Metro,26,1,1594,5
26,Email,Desktop,Rural,11,0,1329,5
47,Referral,Tablet,Urban,9,1,266,10
33,Email,Desktop,Metro,14,0,1089,0
50,Email,Tablet,Metro,8,1,534,0
19,Social,Tablet,Rural,1,0,1911,5
31,Ads,Desktop,Rural,3,0,1059,15
18,Email,Desktop,Metro,8,0,700,0
43,Ads,Tablet,Rural,0,0,1134,15
42,Social,Mobile,Metro,5,1,1506,0
33,Social,Desktop,Metro,14,0,1597,0
32,Social,Desktop,Rural,1,0,608,5
43,Social,Mobile,Urban,0,0,663,0
33,Ads,Mobile,Metro,18,1,824,5
31,Referral,Tablet,Rural,9,0,1177,5
46,Referral,Desktop,Metro,1,0,346,0
41,Ads,Tablet,Metro,16,0,680,5
32,Email,Desktop,Metro,10,1,1642,0
36,Ads,Mobile,Rural,4,0,239,15
25,Email,Tablet,Rural,4,0,970,5
51,Email,Desktop,Rural,1,0,504,5
19,Referral,Desktop,Urban,18,0,605,5
44,Social,Mobile,Metro,7,0,1347,0
27,Referral,Mobile,Urban,8,0,680,0
52,Referral,Desktop,Metro,21,1,446,10
40,Ads,Mobile,Rural,0,1,962,15
25,Ads,Mobile,Metro,0,1,473,10
45,Email,Tablet,Metro,1,0,1327,0
40,Ads,Desktop,Metro,0,1,732,15
21,Email,Tablet,Urban,10,0,391,0
31,Email,Mobile,Rural,10,0,376,5
59,Social,Desktop,Rural,2,0,1432,5
46,Social,Mobile,Metro,1,0,353,0
18,Referral,Mobile,Rural,1,0,758,5
21,Social,Desktop,Urban,30,0,102,5
49,Email,Mobile,Urban,11,0,1311,0
50,Ads,Tablet,Rural,8,0,1460,15
43,Social,Desktop,Urban,3,0,1473,0
34,Social,Mobile,Urban,5,1,1223,0
56,Social,Mobile,Rural,0,1,556,5
40,Social,Mobile,Rural,62,1,517,5
49,Email,Desktop,Metro,14,1,256,10
32,Email,Tablet,Metro,9,1,301,10
30,Referral,Mobile,Urban,8,1,983,0
19,Ads,Mobile,Rural,7,1,796,15
36,Referral,Mobile,Urban,2,0,428,0
41,Referral,Desktop,Rural,2,1,139,10
41,Social,Mobile,Urban,7,0,1429,0
28,Ads,Mobile,Urban,0,0,814,15
39,Social,Mobile,Urban,0,1,246,10
32,Email,Desktop,Metro,8,0,341,0
27,Referral,Tablet,Rural,25,0,278,5
58,Ads,Desktop,Urban,24,0,1172,5
44,Email,Tablet,Metro,0,1,279,10
26,Referral,Tablet,Urban,1,1,761,0
45,Ads,Desktop,Urban,8,0,980,15
18,Referral,Mobile,Rural,18,0,1057,5
34,Ads,Tablet,Urban,30,1,850,5
48,Referral,Mobile,Rural,19,1,1439,5
27,Social,Tablet,Metro,11,0,1843,0
54,Referral,Mobile,Metro,2,1,308,10
46,Referral,Mobile,Urban,0,0,1611,0
35,Ads,Desktop,Metro,0,0,1370,15
55,Ads,Mobile,Rural,9,1,1642,15
56,Social,Tablet,Rural,0,1,730,5
23,Ads,Mobile,Metro,13,0,1560,15
57,Referral,Mobile,Rural,12,0,642,5
29,Ads,Mobile,Rural,0,0,448,15
31,Ads,Tablet,Urban,23,1,618,5
27,Ads,Tablet,Urban,7,1,1870,15
37,Social,Tablet,Rural,23,0,486,5
32,Social,Mobile,Metro,23,0,1404,5
48,Email,Desktop,Rural,2,0,1541,5
24,Social,Tablet,Urban,4,1,900,0
58,Social,Mobile,Metro,1,0,706,0
27,Social,Tablet,Rural,14,0,443,5
27,Referral,Desktop,Metro,7,1,1161,0
56,Email,Mobile,Metro,26,0,465,5
45,Referral,Tablet,Metro,2,0,480,0
47,Social,Tablet,Rural,11,0,1249,5
54,Social,Desktop,Urban,45,0,1895,5
20,Email,Tablet,Metro,10,1,1299,0
32,Email,Mobile,Metro,0,0,1084,0
38,Ads,Mobile,Rural,8,0,1224,15
54,Social,Desktop,Urban,1,0,1952,0
29,Social,Desktop,Urban,0,0,590,0
21,Referral,Desktop,Rural,4,0,292,5
26,Ads,Mobile,Metro,3,0,180,15
56,Social,Desktop,Rural,15,1,977,5
59,Referral,Tablet,Urban,4,1,1578,0
45,Email,Tablet,Metro,13,1,1457,0
40,Referral,Mobile,Metro,0,1,1696,0
57,Social,Tablet,Urban,0,1,228,10
39,Referral,Desktop,Metro,0,1,1129,0
41,Referral,Tablet,Rural,2,0,1581,5
43,Ads,Desktop,Urban,4,0,120,15
47,Ads,Tablet,Urban,9,0,1318,15
50,Email,Mobile,Metro,42,0,950,5
33,Ads,Desktop,Urban,4,1,127,10
39,Referral,Tablet,Rural,0,0,549,5
35,Ads,Mobile,Urban,2,0,1022,15
24,Social,Tablet,Metro,22,0,1615,5
43,Referral,Mobile,Urban,12,0,1027,0
25,Referral,Tablet,Metro,15,1,751,0
23,Referral,Desktop,Metro,1,0,932,0
47,Social,Desktop,Rural,1,1,1553,5
56,Referral,Desktop,Urban,1,0,334,0
40,Ads,Desktop,Rural,19,1,523,5
49,Social,Desktop,Rural,2,0,704,5
39,Referral,Tablet,Urban,10,1,1260,0
59,Ads,Tablet,Rural,7,0,181,15
26,Ads,Tablet,Rural,7,0,417,15
48,Email,Tablet,Metro,2,0,464,0
24,Ads,Desktop,Rural,10,0,864,15
26,Ads,Mobile,Urban,0,0,839,15
30,Email,Desktop,Metro,50,0,499,5
20,Email,Tablet,Rural,0,0,1990,5
52,Social,Desktop,Rural,0,0,455,5
50,Ads,Desktop,Urban,3,0,1575,15
38,Social,Desktop,Rural,17,0,1035,5
48,Social,Mobile,Urban,2,1,334,10
51,Referral,Desktop,Rural,6,0,134,5
49,Social,Desktop,Rural,0,0,738,5
52,Social,Mobile,Urban,0,0,438,0
32,Social,Desktop,Metro,9,0,1577,0
49,Social,Desktop,Urban,2,0,1602,0
23,Email,Desktop,Metro,11,0,1982,0
38,Ads,Desktop,Metro,15,1,1382,15
50,Referral,Desktop,Urban,18,1,1763,5
49,Email,Tablet,Urban,1,0,1176,0
36,Referral,Desktop,Rural,6,0,1735,5
50,Referral,Mobile,Rural,29,0,542,5
45,Email,Desktop,Metro,14,0,519,0
48,Social,Tablet,Rural,1,0,805,5
38,Email,Mobile,Urban,6,1,851,0
51,Referral,Mobile,Metro,25,0,348,5
32,Referral,Desktop,Rural,5,0,392,5
31,Social,Tablet,Rural,18,0,306,5
36,Email,Desktop,Urban,6,1,1224,0
32,Ads,Tablet,Urban,1,0,1338,15
23,Referral,Tablet,Rural,1,1,1423,5
26,Email,Desktop,Metro,0,0,1699,0
54,Social,Tablet,Metro,2,0,534,0
37,Social,Desktop,Urban,22,0,338,5
51,Ads,Tablet,Urban,10,0,1247,15
55,Referral,Mobile,Urban,13,0,617,0
43,Ads,Desktop,Rural,9,1,836,15
35,Ads,Tablet,Rural,4,0,1960,15
45,Ads,Mobile,Urban,2,0,248,15
26,Ads,Mobile,Metro,25,0,156,5
49,Social,Mobile,Urban,7,0,255,0
23,Referral,Mobile,Urban,6,1,1720,0
31,Ads,Desktop,Metro,55,0,635,5
45,Referral,Tablet,Metro,4,0,214,0
41,Social,Mobile,Metro,19,0,703,5
30,Social,Tablet,Metro,19,1,430,10
29,Email,Tablet,Rural,2,0,1314,5
36,Email,Tablet,Rural,0,0,1657,5
38,Referral,Desktop,Urban,37,0,465,5
44,Email,Desktop,Rural,5,0,1617,5
36,Ads,Mobile,Urban,0,1,1669,15
41,Referral,Tablet,Urban,6,0,1372,0
43,Social,Desktop,Metro,9,0,985,0
45,Social,Desktop,Metro,14,0,1160,0
35,Ads,Desktop,Rural,28,0,396,5
53,Email,Mobile,Rural,24,0,564,5
59,Referral,Desktop,Rural,28,1,946,5
46,Referral,Tablet,Rural,0,0,1344,5
34,Ads,Desktop,Metro,12,0,837,15
21,Email,Desktop,Metro,2,0,972,0
46,Referral,Mobile,Rural,2,1,910,5
21,Ads,Tablet,Urban,16,0,1913,5
27,Referral,Desktop,Metro,5,0,1982,0
42,Social,Tablet,Metro,24,1,585,5
48,Referral,Tablet,Metro,0,0,498,0
20,Referral,Desktop,Metro,16,0,1656,5
19,Referral,Mobile,Rural,1,0,1175,5
42,Email,Tablet,Rural,1,0,871,5
23,Email,Desktop,Urban,6,0,1554,0
43,Ads,Tablet,Metro,5,1,1013,15
25,Email,Tablet,Rural,6,0,1962,5
52,Referral,Tablet,Rural,28,0,1331,5
44,Referral,Desktop,Metro,10,0,985,0
42,Email,Tablet,Rural,3,0,1542,5
35,Email,Tablet,Rural,1,1,1583,5
18,Referral,Mobile,Rural,5,0,618,5
56,Referral,Desktop,Urban,6,1,1292,0
20,Social,Desktop,Rural,9,1,1773,5
21,Ads,Tablet,Metro,3,1,801,15
58,Email,Mobile,Metro,14,0,1263,0
54,Ads,Tablet,Metro,1,0,446,15
32,Referral,Tablet,Rural,8,0,1791,5
25,Ads,Desktop,Urban,9,0,157,15
55,Email,Mobile,Rural,2,0,1819,5
36,Email,Tablet,Metro,17,0,1889,5
43,Ads,Desktop,Urban,9,1,757,15
56,Email,Tablet,Urban,10,0,1572,0
27,Social,Tablet,Rural,6,0,1308,5
55,Referral,Mobile,Metro,24,0,277,5
31,Referral,Mobile,Rural,11,0,1610,5
58,Email,Mobile,Metro,4,0,564,0
36,Referral,Tablet,Urban,2,0,1250,0
47,Social,Mobile,Rural,0,0,1168,5
22,Email,Desktop,Urban,1,0,289,0
48,Social,Tablet,Metro,49,0,1485,5
24,Social,Mobile,Urban,5,0,465,0
36,Referral,Tablet,Urban,22,0,292,5
48,Referral,Tablet,Urban,1,0,666,0
56,Ads,Desktop,Rural,5,0,393,15
41,Social,Desktop,Metro,32,0,871,5
51,Referral,Desktop,Urban,0,0,1110,0
40,Social,Tablet,Urban,9,1,626,0
57,Ads,Tablet,Urban,25,0,248,5
23,Social,Desktop,Urban,29,0,248,5
55,Email,Tablet,Metro,18,1,350,10
58,Ads,Desktop,Metro,19,0,534,5
53,Ads,Desktop,Rural,10,0,1889,15
44,Social,Mobile,Metro,2,1,313,10
28,Social,Desktop,Metro,13,0,719,0
22,Referral,Mobile,Urban,38,1,134,10
34,Email,Desktop,Rural,7,0,480,5
24,Ads,Tablet,Rural,3,0,871,15
44,Ads,Mobile,Urban,8,0,326,15
32,Ads,Tablet,Rural,11,0,319,15
30,Referral,Tablet,Metro,2,0,1263,0
28,Email,Desktop,Rural,12,1,1689,5
43,Ads,Desktop,Urban,8,0,897,15
39,Ads,Tablet,Rural,9,1,364,10
45,Referral,Desktop,Rural,3,0,886,5
41,Social,Desktop,Rural,1,1,435,10
46,Ads,Desktop,Urban,9,0,1060,15
26,Email,Tablet,Metro,8,0,1745,0
59,Email,Mobile,Rural,4,0,1680,5
21,Email,Mobile,Metro,3,0,1402,0
35,Email,Tablet,Metro,4,0,431,0
33,Referral,Desktop,Metro,6,0,872,0
50,Ads,Desktop,Rural,36,0,823,5
46,Referral,Mobile,Metro,14,0,1318,0
56,Email,Tablet,Rural,19,0,730,5
27,Email,Tablet,Rural,7,1,805,5
26,Email,Desktop,Rural,7,0,1166,5
48,Referral,Desktop,Metro,2,0,1079,0
45,Email,Desktop,Rural,12,1,1381,5
20,Ads,Tablet,Urban,5,0,787,15
31,Email,Mobile,Urban,13,1,541,0
42,Ads,Tablet,Urban,5,1,1419,15
32,Ads,Tablet,Rural,1,0,710,15
19,Email,Tablet,Urban,1,1,536,0
41,Referral,Mobile,Rural,16,0,1831,5
31,Social,Desktop,Rural,2,1,1058,5
24,Social,Desktop,Rural,3,0,1752,5
53,Ads,Tablet,Metro,26,0,1799,5
41,Referral,Tablet,Urban,10,1,1931,0
44,Social,Mobile,Rural,1,1,1001,5
54,Email,Mobile,Urban,1,0,1521,0
55,Email,Desktop,Urban,3,0,1248,0
47,Ads,Tablet,Metro,9,0,1620,15
44,Referral,Mobile,Urban,13,1,1992,0
56,Referral,Mobile,Rural,3,0,900,5
32,Social,Tablet,Rural,20,1,1487,5
43,Social,Tablet,Urban,1,0,1270,0
18,Email,Tablet,Urban,2,0,1583,0
21,Ads,Tablet,Metro,35,0,270,5
46,Referral,Tablet,Rural,1,1,409,10
18,Social,Tablet,Urban,21,1,1836,5
39,Social,Mobile,Urban,12,0,1078,0
28,Ads,Tablet,Rural,0,1,451,10
27,Ads,Desktop,Urban,6,1,959,15
34,Email,Tablet,Metro,7,1,1471,0
53,Ads,Desktop,Urban,26,1,1474,5
43,Email,Desktop,Urban,5,0,1696,0
38,Email,Desktop,Metro,5,0,1095,0
30,Ads,Tablet,Metro,1,0,240,15
26,Ads,Tablet,Metro,10,1,1293,15
28,Ads,Desktop,Rural,2,1,1348,15
28,Ads,Tablet,Urban,0,0,845,15
23,Ads,Mobile,Urban,57,1,1909,5
18,Email,Mobile,Metro,3,1,320,10
23,Social,Mobile,Rural,1,0,1488,5
30,Referral,Mobile,Metro,12,0,842,0
39,Referral,Tablet,Urban,17,1,939,5
48,Email,Desktop,Rural,0,0,212,5
39,Email,Tablet,Rural,1,0,1372,5
54,Social,Mobile,Urban,0,0,1593,0
44,Ads,Tablet,Rural,0,1,1572,15
